nm  x_ref_02d   y_ref_02d   z_ref_02d   x_dev_02d   y_dev_02d   z_dev_02d   x_ref_10d   y_ref_10d   z_ref_10d   x_dev_10d   y_dev_10d   z_dev_10d
545	0.35989	0.97294	0.035633	0.0689758696081715	0.0233467041145607	-0.00280312826402644	0.45273	0.9789	0.016282	0.079810558630251	0.00913169325436586	-0.00260722804034954
550	0.42335	0.97815	0.031188	0.0665438443884249	0.0141910857154647	-0.00215076269614104	0.52505	0.98211	0.013786	0.07468899158842	-0.000857995241779311	-0.00215559022004707
555	0.49587	0.98569	0.027389	0.0627918163215083	0.00473440806456308	-0.00176255451457063	0.60886	0.99218	0.011811	0.0686714660681603	-0.0107871927824805	-0.00189187358649229
560	0.57445	0.97915	0.02332	0.056660679455072	-0.00345583982950793	-0.00149847758559472	0.69615	0.98761	0.0098512	0.0587231788674127	-0.0194520102179583	-0.00167639072506929
565	0.65613	0.96877	0.019316	0.0477953019482194	-0.0131594744433888	-0.00134785304099978	0.78389	0.97905	0.008022	0.045785540033781	-0.0295665786893048	-0.00153300726536772
570	0.74418	0.94721	0.014801	0.0358600722519756	-0.0225917542771662	-0.00122118327845938	0.87425	0.95927	0.0060666	0.0288509223888582	-0.0393317485622563	-0.00137626021768182
575	0.82638	0.91182	0.010026	0.0205393510941914	-0.0314471081761652	-0.001080571011528	0.9523	0.92481	0.0040897	0.00767440367089164	-0.0485013752271513	-0.00117817554712716
580	0.89941	0.86121	0.005	0.00423513863119781	-0.0387659716844295	-0.000925487199194282	1.0143	0.87457	0.0020928	-0.0114540723825926	-0.0548275537213982	-0.00097663617607794
585	0.9805	0.81833	6.6136e-05	-0.0114579855143534	-0.0437600606644456	-0.000752817509351001	1.0865	0.83454	0.0001762	-0.029650402632499	-0.0590402287054602	-0.000760954255563072
590	1.0355	0.76732	-0.0042374	-0.0292965508718118	-0.0483790957562529	-0.00055291460231126	1.1273	0.78494	-0.0014408	-0.0512721051144866	-0.0633732891569381	-0.000504794670475599
595	1.0675	0.70741	-0.0080694	-0.0459542726585453	-0.0512999631110581	-0.000345167396761139	1.1415	0.72562	-0.0028375	-0.0699318030979245	-0.0654427923278905	-0.000254206660153128
600	1.0744	0.64288	-0.011173	-0.0572507068978695	-0.050379133380927	-0.000147342815350425	1.13	0.66132	-0.0039402	-0.0817802012891863	-0.0634236415156031	-2.91417853045803e-05
605	1.0597	0.5776	-0.013509	-0.0687665495556107	-0.0499994062179391	3.97650482242941e-05	1.0973	0.5957	-0.0047452	-0.093583715824394	-0.0620285882691259	0.00018058560567168
610	1.0126	0.51025	-0.014743	-0.0749413668105391	-0.0475009787725237	0.000186083175937388	1.0336	0.52703	-0.0051437	-0.0989624032710584	-0.0583954920200762	0.000336108015222554
615	0.9415	0.44424	-0.015035	-0.0776907151099239	-0.0443245074740467	0.000292749476164918	0.94879	0.45911	-0.0052078	-0.10002464294222	-0.0539673253196706	0.000441240603317318
620	0.85476	0.38128	-0.014625	-0.0756239552615941	-0.0397944324781636	0.000356388428867715	0.85178	0.39415	-0.0050351	-0.0955077244998102	-0.0480851241487182	0.000492931539469643
625	0.76082	0.32344	-0.013717	-0.0719377731563428	-0.0353890999031589	0.000387635860036139	0.75086	0.33437	-0.0046954	-0.0901264193990791	-0.0427237418817542	0.000517453484761099
630	0.64804	0.26608	-0.012097	-0.0667504513874853	-0.0312125639684185	0.000391720969531817	0.63392	0.27463	-0.0041146	-0.0828443245634374	-0.0375420181284931	0.00050975173496593
635	0.53902	0.21505	-0.010336	-0.059350450797558	-0.0267233913806497	0.000368583800463299	0.52337	0.22162	-0.0034975	-0.072637412269751	-0.0318668250745029	0.000467648060583196
640	0.44343	0.17239	-0.0087014	-0.0517480120263456	-0.0225602629958777	0.000335962811343955	0.42798	0.1775	-0.0029331	-0.0623392211386136	-0.0266104694419044	0.000415908071195107
645	0.36043	0.13684	-0.0072169	-0.0431103456624409	-0.0182896378852525	0.000289840981985295	0.34622	0.14087	-0.0024264	-0.0518327739330609	-0.0215881894048779	0.000356409994155841
650	0.28104	0.10534	-0.005687	-0.0347917292968953	-0.0145024324048287	0.000239000802863209	0.26891	0.10829	-0.0019065	-0.0419913882570798	-0.0172062507993812	0.000294320214313221
655	0.21369	0.079189	-0.0043637	-0.0275469427415681	-0.0113228430694456	0.00019238213451012	0.20382	0.08133	-0.0014597	-0.0331554287472619	-0.0134146206057422	0.000235761091440132
660	0.16026	0.058748	-0.0033009	-0.0210689514585912	-0.00855501140505381	0.000149214241950946	0.15248	0.060312	-0.0011026	-0.0252889556180726	-0.0101216929766833	0.000181996695273175
665	0.11859	0.043091	-0.0024592	-0.0156702772000416	-0.00630201901256309	0.000112180113501617	0.11262	0.044228	-0.00082059	-0.0188239664850652	-0.00746949660694698	0.000136744792869753
670	0.086555	0.031282	-0.0018024	-0.0115011676959	-0.00459616402679028	8.2909954878817e-05	0.082093	0.032097	-0.00060091	-0.0138450535834105	-0.00546247414588523	0.000101194192930645
675	0.062303	0.022431	-0.0013011	-0.00832534752034047	-0.00331193921386253	6.03134676294253e-05	0.059032	0.023009	-0.00043351	-0.0100529917862758	-0.00394939254905123	7.38120329079703e-05
680	0.044199	0.01587	-0.00092489	-0.00593846225508812	-0.00235464022565386	4.31746109570087e-05	0.041848	0.016276	-0.00030802	-0.00719567232994094	-0.00281783912847089	5.30108951288172e-05
685	0.030889	0.011071	-0.00064727	-0.00417758577067906	-0.00165221286217853	3.04558200686237e-05	0.029231	0.011352	-0.00021549	-0.00508694609498737	-0.00198674587331379	3.7580545271536e-05
690	0.021226	0.0075994	-0.00044516	-0.00288251880079696	-0.00113856884541398	2.10430344833118e-05	0.02008	0.007791	-0.00014816	-0.00351156586746492	-0.001369824925133	2.59746172591397e-05
695	0.014781	0.005288	-0.00031017	-0.00199595152794241	-0.000788120563442606	1.45760652226147e-05	0.01398	0.0054208	-0.00010321	-0.0024246709796693	-0.000945846203381021	1.79348417468251e-05
700	0.010291	0.003681	-0.00021595	-0.00139125013506744	-0.000549196256053736	1.01630434010604e-05	0.009731	0.003773	-7.1851e-05	-0.00168982173959984	-0.000659058524727754	1.25018306219663e-05
705	0.0071391	0.0025537	-0.00014982	-0.000967027801098475	-0.000381641855901389	7.06593613429036e-06	0.0067501	0.0026172	-4.9841e-05	-0.00117731396220816	-0.000458986401467401	8.71379703273725e-06
710	0.0048926	0.0017508	-0.00010265	-0.000665669089013543	-0.000262726882735345	4.86360349075139e-06	0.0046257	0.0017941	-3.4144e-05	-0.0008124426322243	-0.000316682304933362	6.0143295654208e-06
715	0.0033491	0.0011995	-7.0217e-05	-0.000455059385415313	-0.000179797333554852	3.32099071577558e-06	0.0031663	0.001229	-2.3354e-05	-0.00055476923505849	-0.000216470861633073	4.10235212941492e-06
720	0.0023127	0.00082909	-4.8453e-05	-0.000313283864206572	-0.000123927674337397	2.28342645314632e-06	0.0021864	0.00084931	-1.6113e-05	-0.000381286487377308	-0.000148958183953604	2.8159446857235e-06
725	0.0015987	0.00057379	-3.3466e-05	-0.000216444371356152	-8.57301738344256e-05	1.57542691327789e-06	0.0015114	0.00058768	-1.1128e-05	-0.000263071129205786	-0.000102902718101174	1.94035490578575e-06
730	0.001113	0.00039998	-2.3277e-05	-0.000150237159689695	-5.95981307600414e-05	1.09172067132559e-06	0.0010523	0.00040958	-7.7389e-06	-0.000182311238343871	-7.1421105394151e-05	1.34255075189631e-06
735	0.00077593	0.00027922	-1.621e-05	-0.0001047654072012	-4.16158925439609e-05	7.60186826395971e-07	0.0007336	0.00028586	-5.3888e-06	-0.000127156567365861	-4.98726324388236e-05	9.35233466749196e-07
740	0.0005403	0.00019477	-1.1273e-05	-7.28726646136292e-05	-2.9006639560864e-05	5.27597461298443e-07	0.00051085	0.00019935	-3.7468e-06	-8.82935056883341e-05	-3.46979725747116e-05	6.4805587997023e-07
745	0.00038079	0.00013756	-7.9321e-06	-5.11324924209808e-05	-2.04026147161371e-05	3.69221655695393e-07	0.00036005	0.00014075	-2.6359e-06	-6.18373473789487e-05	-2.43590111882111e-05	4.5273154680206e-07
750	0.00026804	9.7028e-05	-5.5745e-06	-3.60173581803408e-05	-1.44022679311204e-05	2.59469457298604e-07	0.00025345	9.925e-05	-1.8521e-06	-4.35348909382418e-05	-1.71823563570888e-05	3.18081308441028e-07
755	0.00018972	6.8821e-05	-3.9393e-06	-2.54159209450856e-05	-1.01885666754514e-05	1.8259380099775e-07	0.0001794	7.0376e-05	-1.3086e-06	-3.06679763579685e-05	-1.21330712322468e-05	2.2349863364474e-07
760	0.00013496	4.9068e-05	-2.7974e-06	-1.80522070362474e-05	-7.25432140001162e-06	1.29342725080448e-07	0.00012763	5.0161e-05	-9.2907e-07	-2.17617683381935e-05	-8.6291911738785e-06	1.58205417973378e-07
765	9.6152e-05	3.5034e-05	-1.9897e-06	-1.28457558810736e-05	-5.17462440369903e-06	9.17918598965616e-08	9.0932e-05	3.5803e-05	-6.607e-07	-1.5465264002675e-05	-6.14638809897748e-06	1.1215553647627e-07
770	6.8947e-05	2.5173e-05	-1.4245e-06	-9.19095489763897e-06	-3.71081691112632e-06	6.55091986911632e-08	6.5207e-05	2.5718e-05	-4.7293e-07	-1.10577540320092e-05	-4.40400595066895e-06	8.00084266259494e-08
775	4.9358e-05	1.806e-05	-1.0181e-06	-6.58168902985238e-06	-2.66345357528683e-06	4.6790808359134e-08	4.6683e-05	1.8445e-05	-3.3792e-07	-7.91116777087152e-06	-3.1574906238684e-06	5.71094609907383e-08
780	3.5716e-05	1.3098e-05	-7.3536e-07	-4.73329021448403e-06	-1.92175411185285e-06	3.35257945549687e-08	3.3782e-05	1.3374e-05	-2.4403e-07	-5.65438131846277e-06	-2.26489288976198e-06	4.06578294236862e-08
